ticker,epoch,loss
AAPL,1,0.6920011639595032
AAPL,2,0.009878651238977909
AAPL,3,0.0012734908377751708
AAPL,4,0.0017488932935521007
AAPL,5,0.0008683818159624934
AAPL,6,0.0008221392636187375
AAPL,7,0.0007115995394997299
AAPL,8,0.0006191482534632087
AAPL,9,0.0005635233246721327
AAPL,10,0.0005488325259648263
AAPL,11,0.0005364238750189543
AAPL,12,0.0005376203916966915
AAPL,13,0.0004945419495925307
AAPL,14,0.00039899611147120595
AAPL,15,0.00038664607563987374
AAPL,1,1.7311861515045166
AAPL,2,0.1038079559803009
AAPL,3,0.013254500925540924
AAPL,4,0.020594997331500053
AAPL,5,0.017313405871391296
AAPL,6,0.015717949718236923
AAPL,7,0.01713530533015728
AAPL,8,0.018236933276057243
AAPL,1,1.4019123315811157
AAPL,2,0.05982357636094093
AAPL,3,0.09305164963006973
AAPL,4,0.08300606161355972
AAPL,5,0.04516763240098953
AAPL,6,0.02856711484491825
AAPL,7,0.022947125136852264
AAPL,8,0.020873447880148888
AAPL,9,0.01977710984647274
AAPL,10,0.018424753099679947
AAPL,11,0.017529821023344994
AAPL,12,0.017111152410507202
AAPL,13,0.0166165791451931
AAPL,14,0.016263378784060478
AAPL,15,0.015682771801948547
AAPL,1,1.1279453039169312
AAPL,2,0.10245110839605331
AAPL,3,0.01699797995388508
AAPL,4,0.019131559878587723
AAPL,5,0.011493169702589512
AAPL,6,0.012577122077345848
AAPL,7,0.013829251751303673
AAPL,8,0.010727989487349987
AAPL,9,0.008410490117967129
AAPL,10,0.00832359865307808
AAPL,11,0.008027675561606884
AAPL,12,0.008955652825534344
AAPL,13,0.008806126192212105
AAPL,14,0.008616790175437927
AAPL,15,0.009370623156428337
AAPL,1,0.6202021837234497
AAPL,2,0.04064750298857689
AAPL,3,0.015569303184747696
AAPL,4,0.007929672487080097
AAPL,5,0.007316750008612871
AAPL,6,0.008577173575758934
AAPL,7,0.008182547055184841
AAPL,8,0.006815843749791384
AAPL,9,0.005056943744421005
AAPL,10,0.0044779097661376
AAPL,11,0.0035677251871675253
AAPL,12,0.003059047507122159
AAPL,13,0.0025072370190173388
AAPL,14,0.0021772095933556557
AAPL,15,0.0020655416883528233
AAPL,1,0.8527793884277344
AAPL,2,0.06400413066148758
AAPL,3,0.03988133743405342
AAPL,4,0.03096468560397625
AAPL,5,0.02884351834654808
AAPL,6,0.03475851193070412
AAPL,7,0.041549596935510635
AAPL,8,0.03542541339993477
AAPL,9,0.034445952624082565
AAPL,10,0.03544309735298157
AAPL,1,1.8474775552749634
AAPL,2,0.23410217463970184
AAPL,3,0.005924602504819632
AAPL,4,0.0040768287144601345
