ticker,epoch,loss
AAPL,1,0.7143368124961853
AAPL,2,0.054961420595645905
AAPL,3,0.016644315794110298
AAPL,4,0.015507112257182598
AAPL,5,0.016475917771458626
AAPL,6,0.01482531800866127
AAPL,7,0.01210280042141676
AAPL,8,0.011142374947667122
AAPL,9,0.010775867849588394
AAPL,10,0.012092706747353077
AAPL,1,3.1249475479125977
AAPL,2,0.10307326167821884
AAPL,3,0.0786835104227066
AAPL,4,0.024574073031544685
AAPL,5,0.02281983569264412
AAPL,6,0.025627605617046356
AAPL,7,0.023707976564764977
AAPL,8,0.03834288939833641
AAPL,9,0.004446440376341343
AAPL,10,0.004475517198443413
AAPL,1,0.3856046497821808
AAPL,2,0.08771414309740067
AAPL,3,0.019022688269615173
AAPL,4,0.0116054592654109
AAPL,5,0.008224056102335453
AAPL,6,0.007142006419599056
AAPL,7,0.0055033620446920395
AAPL,8,0.0046057733707129955
AAPL,9,0.004024196416139603
AAPL,10,0.0034980077762156725
AAPL,1,0.7067428827285767
AAPL,2,0.18489119410514832
AAPL,3,0.18368014693260193
AAPL,4,0.03581540659070015
AAPL,5,0.0030941753648221493
AAPL,6,0.0029265263583511114
AAPL,7,0.001848773448728025
AAPL,8,0.0011114038061350584
AAPL,9,0.0010037132306024432
AAPL,10,0.0009703069226816297
AAPL,1,1.669404149055481
AAPL,2,0.3239533603191376
AAPL,3,0.11941063404083252
AAPL,4,0.01677274890244007
AAPL,5,0.00789579376578331
AAPL,6,0.007197883445769548
AAPL,7,0.004626319743692875
AAPL,8,0.00386024359613657
AAPL,9,0.0037425823975354433
AAPL,10,0.0035777578596025705
AAPL,1,1.2060465812683105
AAPL,2,0.09001525491476059
AAPL,3,0.0845377966761589
AAPL,4,0.026566196233034134
AAPL,5,0.005818668752908707
AAPL,6,0.004568344447761774
AAPL,7,0.002923299791291356
AAPL,8,0.002773054875433445
AAPL,9,0.0026523845735937357
AAPL,10,0.0029588763136416674
AAPL,1,0.9552602171897888
AAPL,2,0.3746391832828522
AAPL,3,0.2499518096446991
AAPL,4,0.09574999660253525
AAPL,5,0.06462588161230087
AAPL,6,0.07391916960477829
AAPL,7,0.03482476621866226
AAPL,8,0.03273656964302063
AAPL,9,0.023063840344548225
AAPL,10,0.024946868419647217
AAPL,1,0.8902461528778076
AAPL,2,0.09349798411130905
AAPL,3,0.03134811669588089
AAPL,4,0.00452747568488121
AAPL,5,0.0015392574714496732
AAPL,6,0.0014650349039584398
AAPL,7,0.001308927428908646
AAPL,8,0.0013171820901334286
AAPL,9,0.00135335186496377
AAPL,10,0.0011864883126690984
AAPL,1,1.5450502634048462
AAPL,2,0.34950000047683716
AAPL,3,0.043531157076358795
AAPL,4,0.06362468749284744
AAPL,5,0.036143649369478226
AAPL,6,0.011133162304759026
AAPL,7,0.0018286469858139753
AAPL,8,0.0024337724316865206
AAPL,9,0.00483191991224885
AAPL,10,0.006627057213336229
AAPL,1,0.9101114869117737
AAPL,2,0.028637677431106567
AAPL,3,0.01008754875510931
AAPL,4,0.0022349983919411898
AAPL,5,0.001773253083229065
AAPL,6,0.0010468416148796678
AAPL,7,0.0010320134460926056
AAPL,8,0.0009749983437359333
AAPL,9,0.000932396505959332
AAPL,10,0.0008382190717384219
AAPL,1,2.173887252807617
AAPL,2,0.023419195786118507
