ticker,Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope
AAPL,0.0069140424,0.0008442182,0.0010686897,0.0010642033,0.0012573085,0.002199101,0.0014737921,0.0007981875,0.003167706,0.0011519529,0.0032461816,0.004625476,0.005384874,0.0001630912,0.001797882,0.0019298272,0.0007512422,0.0009581734,0.0023561278,0.00086795364,0.001627552
MSFT,0.0024577992,0.0061216736,0.00085213274,0.0016683706,0.0011564995,0.0027425631,0.001512346,0.0027014723,0.004154366,0.00049041864,0.0048204814,0.0026375307,0.0009817055,0.0035018744,0.00022679116,0.0040419553,0.00072691316,0.00017671539,0.0005862965,0.0030057663,0.0002680944
NVDA,0.0049612694,0.0017249869,0.003045668,0.0022042652,0.0014801815,0.00024348647,0.0055532125,0.0031765017,0.0003770684,0.0007330949,0.007094904,0.0005845724,0.002369504,0.0012694988,0.0029743486,0.00038979377,0.002822459,0.009820525,0.002227289,0.0010170048,0.0014465916
AMZN,0.0019806647,0.00037114593,0.0017083441,0.0012547724,0.000690873,0.0021836683,0.0004444682,0.0012565294,0.0004184775,0.0018009538,0.004914756,0.001308475,0.0017286239,0.0006834828,0.001576521,0.0018990043,0.0007174939,0.0003104541,0.00068732136,0.0006722063,0.0010461215
GOOG,0.0008114691,0.00046874248,0.0010680301,0.0017646658,0.00029956477,0.00018052147,0.0015523877,0.0012603436,0.0014217154,0.00026097533,0.002530961,0.0013566004,0.00029259923,0.00090735743,0.001264192,0.0012660418,0.00084634166,0.00020779856,0.0018378884,0.00082782394,0.00043495922
META,0.0014064119,0.0017309518,0.0002852851,0.00024293481,0.00025971126,0.00012931768,0.00048206787,0.0021152296,0.00041794014,0.0002262311,0.00057539606,0.0011857155,0.00049437355,0.00032519447,0.00072887324,0.00058950315,0.0026340964,0.0015623382,0.00021751157,0.00014740952,0.0011904114
BRK-B,0.00035522284,0.000108373315,0.00074921997,0.00022860659,0.00055212324,0.0021761798,0.00036354756,0.00023856116,0.0011077703,0.0007943893,0.00027660947,0.0008619053,0.001463314,0.00077415816,0.00017842626,0.00064828916,0.00038107802,0.0013295042,0.00016371971,0.00020750375,0.00037361405
GOOGL,0.0024961208,0.0014514404,0.0009168054,0.00024303913,0.0014906363,0.0010800079,0.0021373455,0.0013279167,0.0023736455,0.00092616753,0.00028664086,0.0025802678,0.002016064,0.0070418087,0.0008771256,0.0007553365,0.00024968843,0.0012781636,0.0001646961,0.0009632209,0.00023909152
AVGO,0.0020446498,0.00040967434,0.00016874685,0.00018228423,0.00017505715,0.00055842724,0.00021008185,0.00291632,0.0010451245,0.0016563169,0.004370438,0.004644756,0.002887067,0.0012421107,0.0006282244,0.0016522345,0.0014072903,0.0033240009,0.0011060232,0.0011754495,0.0013703224
TSLA,0.0023769678,0.002386416,0.00035408608,0.0011806055,0.0011906031,0.000958791,0.005899838,0.0057730745,0.0024819926,0.0053509357,0.0013359594,0.0015330816,0.0018757053,0.0013646471,0.0016707112,0.001476514,0.0030298822,0.00092058355,0.0016934392,0.0010336745,0.0020791409
LLY,0.00060689135,0.0005263814,0.0010812263,0.00075606874,0.0019510146,0.0003770695,0.000980096,8.4114385e-05,5.470496e-05,0.001814623,0.00021152565,0.0006244914,0.001245326,0.0009944631,0.00078274036,0.0001935395,0.000118665754,0.0016414586,0.0009768604,0.0008218701,0.0003997265
JPM,0.0012404373,0.0001707337,0.00020049854,0.00019139991,0.0012313614,0.000392812,0.0004351872,0.0008866805,0.0013365638,0.0016706211,0.00054560445,0.0008024312,0.0008137778,0.00017018529,0.00016395263,0.0008098644,0.0010109975,0.0005415958,9.249511e-05,0.0001509294,0.0012956762
WMT,0.0012455728,0.00042494384,0.00025677195,0.0014466624,0.0019735298,0.0008359559,0.00088950054,0.00010886644,0.00026021822,0.003682939,0.0034540137,0.0010513343,0.0013702753,0.00038775554,0.0013254342,0.0004210925,0.0028377774,0.00019603477,0.00012354874,0.0019828628,0.0019238538
V,0.0027104227,0.00037421202,0.0006885525,0.0025017362,0.00025238155,0.00016270748,0.0004926927,0.00012791851,0.00029472608,0.0005366056,0.00017543373,0.0002720236,0.00084909133,0.00012959258,0.00059343345,0.00045814025,0.00095728383,0.0014048022,0.0003662513,0.00015898088,0.00023142337
XOM,0.0014520708,0.0014620456,0.0008926414,0.0005261759,0.0006599054,0.0004203951,0.0001547722,0.00066319277,0.00015161262,0.00063366187,0.0012960285,0.00034022707,0.0009791912,0.0009426937,0.0005700376,0.00026629923,0.0001151632,0.000104959014,0.0022071889,0.0009589915,5.9942286e-05
MA,0.0016300495,0.0023570708,0.001401855,0.00020020483,0.0011107908,0.00032999957,0.0025699432,0.0011297687,0.00066081266,0.0013030171,0.00032674163,0.0008950049,0.00030872592,0.0010692141,0.001046263,0.00028773016,0.00019172106,0.0016798326,0.0004355426,0.0008831687,0.00062005874
UNH,0.00079857797,0.002500216,0.00076703564,0.0002813468,0.00033025295,0.0015911873,0.0013402733,0.0006565738,0.0015215721,0.00013286278,0.00054999447,0.00016336436,0.0017158574,0.00078926136,0.00071099383,0.00012065687,0.00037233252,0.0011050783,0.0006679945,0.0005847135,0.00010026518
ORCL,0.00039656367,0.0006200591,0.00030053666,0.00027559744,0.00020385906,0.00017204761,0.001679932,0.0009844546,7.3543146e-05,0.00034594635,0.00012424475,0.0008986053,0.00024077151,0.00023388144,0.0004606573,0.0006143093,0.00038972034,0.00010936094,0.000108624845,6.6145796e-05,0.0002153252
NFLX,0.005458213,0.0003134395,0.002664738,0.0017757732,0.0011344351,0.0022697414,0.0061539714,0.003941896,0.0027353424,0.0014628323,0.005510387,0.0044709593,0.0025971956,0.0035457225,0.0017923118,0.0028044158,0.004049248,0.0005394633,0.0003555586,0.0012240937,0.0027536105
COST,0.0052704113,0.0035596602,0.0005018497,0.00093333493,0.00073649525,0.0001673828,0.0014500767,0.0017448956,0.0010375109,0.0014552083,0.0010298619,0.00012815598,0.0004919068,0.0011298553,0.00023849754,0.00010774269,0.0001501479,0.0008286183,0.0009346826,0.00019700067,0.00028301362
JNJ,0.0012985135,0.001406833,0.0005542476,0.0013434481,0.00062725757,0.00076971785,0.00028382294,0.00319939,0.00012975345,0.0007442968,0.00024810043,0.00030249995,0.00037706952,0.00053594005,0.00059736083,9.532981e-05,0.00019447492,0.001024176,0.00069216447,0.00039071197,0.00028682075
PG,0.0006287671,0.00048090145,0.0010095717,0.0009230947,0.00028027303,0.00017172589,7.24713e-05,0.00046396742,0.00034867277,0.00012929381,0.0015595327,0.0013746276,0.00021656867,0.0016567644,0.00036665366,0.0002867311,0.00024674987,0.0005460933,0.0011565076,0.00024055457,0.00083690207
ABBV,0.00056222046,0.009277557,0.0016293791,0.0014066867,0.00020132153,0.0023640702,0.0015319749,0.0007726814,0.00030010368,0.0026471997,0.00062092696,0.00013494249,0.0013089436,0.0016323788,0.0023147627,0.0020520252,0.00078650255,0.0012260253,0.0016163532,0.00062714296,0.0016072259
HD,0.004225832,0.0034233083,0.0012551235,0.00028091058,0.0020328804,0.0007452583,0.0010623143,0.0027573884,0.00115607,0.00013760384,0.0012101684,0.0007538565,0.002030832,0.0014329606,0.0002372539,0.00076460256,9.932483e-05,0.0010713849,0.00051277434,0.00014251351,0.0006191484
BAC,0.0007967967,0.002099248,0.00077262596,0.00056106714,0.0009237628,0.00015019979,0.00023670614,0.0018369575,0.001132266,0.0011766695,0.0012088043,0.00030781128,0.0001768789,0.001131924,0.0008101241,0.00051594176,0.0006882089,0.00017636917,9.34487e-05,0.0005751814,0.0012557468
