ticker,Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope
LLY,0.002364438,0.00085128716,0.001536634,0.0031068393,0.0031295954,0.004921601,0.0044912165,0.00078217365,0.002604621,0.0027529972,0.0024630725,0.0011759558,0.007834344,0.004601523,0.0063267183,0.002345001,0.0032595813,0.0017983675,0.0024001733,0.0016639255,0.0013205328
JPM,0.0029341937,0.0028761895,0.0017337201,0.004715106,0.0030314168,0.0031905908,0.0023142293,0.0053968197,0.004929863,0.0038125468,0.0035418975,0.011038779,0.0017495354,0.0027804773,0.0027013891,0.0014482412,0.0021781826,0.0034541513,0.0061135306,0.0010422718,0.0020116481
WMT,0.006196526,0.006644401,0.00080200454,0.0038667347,0.0029696461,0.008195183,0.0015737561,0.010904769,0.0022001325,0.0013060117,0.003054497,0.014209009,0.0036925033,0.0008537882,0.0016648958,0.005550404,0.003068906,0.006516738,0.0030247427,0.0050535398,0.005655766
V,0.0009308327,0.0036329792,0.0034731375,0.0026403284,0.00184091,0.0037591842,0.0020588168,0.0012997227,0.0022827757,0.004645061,0.0022627343,0.0056989547,0.0025188907,0.0016894253,0.0013730513,0.00069837604,0.0019065539,0.001086743,0.0026332566,0.008386839,0.0024760803
XOM,0.015481981,0.0029235114,0.005765432,0.0076317866,0.003506817,0.0037361002,0.0015980408,0.016240189,0.0072031487,0.007002868,0.01769277,0.0016552942,0.0022293965,0.002030067,0.0073472317,0.0061621177,0.0068796147,0.013861105,0.00649871,0.015203565,0.0074364785
MA,0.0011218458,0.0017924786,0.0026551026,0.0028372596,0.00636861,0.0014330948,0.0016581685,0.0015661042,0.0019715251,0.0020109948,0.0023941905,0.001169769,0.007276428,0.00649797,0.0016325146,0.002041347,0.004416056,0.0047460916,0.006174321,0.005319627,0.007101194
UNH,0.001112889,0.001609436,0.0063862856,0.003190127,0.0020595265,0.0010907652,0.0051198998,0.0052488744,0.0016649001,0.001035021,0.0009783297,0.0015687546,0.004341366,0.004383443,0.0010379166,0.001534726,0.0030049155,0.0027526831,0.0037393747,0.0013547301,0.0013436612
ORCL,0.010099477,0.0057066362,0.002982716,0.0010662948,0.004779942,0.0055014435,0.003906754,0.008997477,0.0032377965,0.010945472,0.0009644534,0.0010480662,0.0070551215,0.00440888,0.004343018,0.0032755786,0.006095195,0.0046770177,0.0041785743,0.00083631295,0.004781333
NFLX,0.0070335465,0.002039188,0.002841289,0.0017528512,0.0032463104,0.0061036777,0.0018290767,0.0015303745,0.0017567328,0.0012041698,0.004503111,0.0021982885,0.00040352775,0.002375716,0.0011842917,0.0006449883,0.0018639308,0.003820157,0.00165844,0.0034281935,0.0057201493
COST,0.0023329088,0.0068389582,0.0034746728,0.0072166263,0.0050438917,0.0063362364,0.0048628277,0.003091031,0.004446833,0.006108978,0.0026010757,0.004799345,0.007033443,0.007997554,0.0028952889,0.0028708368,0.0033789473,0.0049951444,0.0044540307,0.002073161,0.0137415705
JNJ,0.007427509,0.00406097,0.0025429958,0.005508034,0.005658882,0.0023986027,0.0014822365,0.0057876986,0.0030554524,0.0061415974,0.009334201,0.0053492514,0.0018420466,0.002863091,0.0020552373,0.0036071218,0.0070481678,0.0049674255,0.0077842004,0.0045323363,0.0033874584
PG,0.002168052,0.0048084636,0.0015849861,0.005980701,0.0029545114,0.0034577067,0.00665253,0.0020533416,0.002342167,0.0018894585,0.005344075,0.0013431995,0.0012852958,0.0030014203,0.0015412535,0.005620005,0.0031271705,0.006776927,0.001705021,0.0020342409,0.0037595506
ABBV,0.0022638785,0.0029107619,0.0010062574,0.0023381822,0.0025486234,0.0018811452,0.003405504,0.0018976076,0.002574457,0.0038810424,0.003578738,0.0062587326,0.0025050924,0.0013036993,0.0053735166,0.0011570208,0.002132285,0.0015100049,0.0030590077,0.00455206,0.0027956103
HD,0.0010679641,0.002213507,0.0012724573,0.0007975999,0.0010258527,0.0041299667,0.008008595,0.002655609,0.00439598,0.0012813458,0.0019746858,0.0022135228,0.0035066619,0.0025165926,0.006586123,0.0011732526,0.0013577922,0.0043687285,0.0035509164,0.0027012236,0.0019000543
BAC,0.00065009244,0.0010643923,0.0021536723,0.0010161882,0.0016590606,0.0037641635,0.0011652722,0.0018368297,0.0020502096,0.002814666,0.0037696073,0.0014662995,0.0020771518,0.0013609285,0.0015067186,0.002222752,0.002583141,0.0005675467,0.002739153,0.0010191121,0.0011050499
