ticker,epoch,loss
AAPL,1,0.050359778106212616
AAPL,2,0.026215936988592148
AAPL,3,0.0035204123705625534
AAPL,4,0.0017133028013631701
AAPL,5,0.0012708830181509256
AAPL,6,0.0006155394949018955
AAPL,7,0.0005113832885399461
AAPL,8,0.0004775409179273993
AAPL,9,0.0004934638272970915
AAPL,10,0.0004594091442413628
AAPL,1,0.046346791088581085
AAPL,2,0.011000502854585648
AAPL,3,0.01384535152465105
AAPL,4,0.005745645146816969
AAPL,5,0.0034374415408819914
AAPL,6,0.002853271085768938
AAPL,7,0.0019687307067215443
AAPL,8,0.0015329186571761966
AAPL,9,0.0014461972750723362
AAPL,10,0.0007875731098465621
AAPL,1,0.3508768379688263
AAPL,2,0.037597429007291794
AAPL,3,0.012854982167482376
AAPL,4,0.012404296547174454
AAPL,5,0.010392148047685623
AAPL,6,0.009540987201035023
AAPL,7,0.009133310057222843
AAPL,8,0.005549171939492226
AAPL,9,0.004471457563340664
AAPL,10,0.004313882905989885
AAPL,1,0.042150385677814484
AAPL,2,0.026362020522356033
AAPL,3,0.007261478342115879
AAPL,4,0.005980408284813166
AAPL,5,0.0036915058735758066
AAPL,6,0.0039161802269518375
AAPL,7,0.0027850072365254164
AAPL,8,0.0024436675012111664
AAPL,9,0.00247780280187726
AAPL,10,0.0021043289452791214
AAPL,1,0.2608484625816345
AAPL,2,0.11683518439531326
AAPL,3,0.03015596605837345
AAPL,4,0.015254423022270203
AAPL,5,0.006652607582509518
AAPL,6,0.005334614776074886
AAPL,7,0.004373193718492985
AAPL,8,0.003200655337423086
AAPL,9,0.002337024547159672
AAPL,10,0.0023339467588812113
AAPL,1,0.05121149122714996
AAPL,2,0.027381908148527145
AAPL,3,0.020727159455418587
AAPL,4,0.0029587179888039827
AAPL,5,0.002063473453745246
AAPL,6,0.0014982962748035789
AAPL,7,0.0009939252631738782
AAPL,8,0.0011597826378419995
AAPL,9,0.0012442079605534673
AAPL,10,0.0013359582517296076
AAPL,1,0.5712684988975525
AAPL,2,0.14161184430122375
AAPL,3,0.22309626638889313
AAPL,4,0.010585237294435501
AAPL,5,0.01970052905380726
AAPL,6,0.05028090253472328
AAPL,7,0.0047821165062487125
