ticker,epoch,loss
AAPL,1,0.48508989810943604
AAPL,2,0.04115431383252144
AAPL,3,0.003974944353103638
AAPL,4,0.0019620335660874844
AAPL,5,0.0013047405518591404
AAPL,6,0.0009897785494104028
AAPL,7,0.0007593833724968135
AAPL,8,0.0009511621901765466
AAPL,9,0.0016147344140335917
AAPL,10,0.002594550373032689
AAPL,11,0.0017545934533700347
AAPL,12,0.0025535484310239553
AAPL,1,0.12689568102359772
AAPL,2,0.0070940591394901276
AAPL,3,0.0031346366740763187
AAPL,4,0.0020637905690819025
AAPL,5,0.0013778659049421549
AAPL,6,0.0008606190094724298
AAPL,7,0.0005700718029402196
AAPL,8,0.00043640602962113917
AAPL,9,0.0003321434778627008
AAPL,10,0.00028907062369398773
AAPL,11,0.00024189786927308887
AAPL,12,0.00021856492094229907
AAPL,13,0.00019877530576195568
AAPL,14,0.00018497268320061266
AAPL,15,0.00023302246700040996
AAPL,16,0.00019542798690963537
AAPL,17,0.0001530845183879137
AAPL,18,0.0001631109043955803
AAPL,19,0.00015341490507125854
AAPL,20,0.00017998447583522648
AAPL,21,0.00024452287470921874
AAPL,22,0.0002635816053953022
AAPL,1,0.015455196611583233
AAPL,2,0.012783513404428959
AAPL,3,0.00978785753250122
AAPL,4,0.0027276615146547556
AAPL,5,0.0005752666620537639
AAPL,6,0.00030578410951420665
AAPL,7,0.00026301192701794207
AAPL,8,0.00022108406119514257
AAPL,9,0.00015844273730181158
AAPL,10,0.0001485122920712456
AAPL,11,0.00012545837671495974
AAPL,12,0.00012259234790690243
AAPL,13,0.00015530506789218634
AAPL,14,0.00018873110821004957
AAPL,15,0.00028337223920971155
AAPL,16,0.00013673651847057045
AAPL,17,0.0002716279705055058
AAPL,1,0.20340877771377563
AAPL,2,0.04347223415970802
AAPL,3,0.016918765380978584
AAPL,4,0.015287828631699085
AAPL,5,0.009402093477547169
AAPL,6,0.006158638745546341
AAPL,7,0.004502156283706427
AAPL,8,0.0025920269545167685
AAPL,9,0.002201886847615242
AAPL,10,0.003236678196117282
AAPL,11,0.002722574630752206
AAPL,12,0.0019179987721145153
AAPL,13,0.004432263318449259
AAPL,14,0.0029234341345727444
AAPL,15,0.010701438412070274
AAPL,16,0.013924208469688892
AAPL,17,0.0021026520989835262
AAPL,1,0.17238657176494598
AAPL,2,0.022415772080421448
AAPL,3,0.008887754753232002
AAPL,4,0.007086939178407192
AAPL,5,0.004851402249187231
AAPL,6,0.0038466723635792732
AAPL,7,0.0032252648379653692
AAPL,8,0.0009157484164461493
AAPL,9,0.0006471376400440931
AAPL,10,0.0009228591225109994
AAPL,11,0.000791580299846828
AAPL,12,0.0008237965521402657
AAPL,13,0.0007221795385703444
AAPL,14,0.0011792579898610711
AAPL,1,0.09980452805757523
AAPL,2,0.09277521818876266
AAPL,3,0.03340393677353859
AAPL,4,0.02530745230615139
AAPL,5,0.01265122089534998
AAPL,6,0.0027487273328006268
AAPL,7,0.0026797086466103792
AAPL,8,0.002314327983185649
AAPL,9,0.0018982025794684887
AAPL,10,0.0012834294466301799
AAPL,11,0.00091634935233742
AAPL,12,0.0006292184698395431
AAPL,13,0.0005815436015836895
AAPL,14,0.0005436376668512821
AAPL,15,0.00047885169624350965
AAPL,16,0.0004915455356240273
AAPL,17,0.00041452981531620026
AAPL,18,0.00044273160165175796
AAPL,19,0.0003328463644720614
AAPL,20,0.00031652243342250586
AAPL,21,0.00032758130691945553
AAPL,22,0.0002810258010867983
AAPL,23,0.0006385072483681142
AAPL,24,0.0003845756873488426
AAPL,25,0.0003452697128523141
AAPL,26,0.00038407507236115634
AAPL,27,0.0004134033515583724
AAPL,1,0.05404183641076088
AAPL,2,0.013138308189809322
AAPL,3,0.0024715601466596127
AAPL,4,0.0018037656554952264
AAPL,5,0.001551555935293436
AAPL,6,0.0015503368340432644
AAPL,7,0.0009577297605574131
AAPL,8,0.0010480917990207672
AAPL,9,0.0012941152090206742
AAPL,10,0.000631107366643846
AAPL,11,0.000805420393589884
AAPL,12,0.00036027442547492683
AAPL,13,0.0004169096064288169
AAPL,14,0.0005332601722329855
AAPL,15,0.0016569087747484446
AAPL,16,0.001116312574595213
AAPL,17,0.0007534442702308297
AAPL,1,0.1449955552816391
AAPL,2,0.022711528465151787
AAPL,3,0.005757906474173069
AAPL,4,0.0025568304117769003
AAPL,5,0.0017324291402474046
AAPL,6,0.0010063991649076343
AAPL,7,0.0007746229530312121
AAPL,8,0.0005096119130030274
AAPL,9,0.0006468797218985856
AAPL,10,0.001063893549144268
AAPL,11,0.0018057420384138823
AAPL,12,0.0013732421211898327
AAPL,13,0.001376679982058704
AAPL,1,0.2710391581058502
AAPL,2,0.31435346603393555
AAPL,3,0.02202487178146839
AAPL,4,0.006792390253394842
AAPL,5,0.005288044456392527
AAPL,6,0.0012063145404681563
AAPL,7,0.0006228908314369619
AAPL,8,0.0004839515604544431
AAPL,9,0.0004059209313709289
AAPL,10,0.00039260589983314276
AAPL,11,0.00037118338514119387
AAPL,12,0.00040004204493016005
AAPL,13,0.00044489995343610644
AAPL,14,0.00039827224100008607
AAPL,15,0.0005269782850518823
AAPL,16,0.00043918611481785774
AAPL,1,0.09291007369756699
AAPL,2,0.033275775611400604
AAPL,3,0.006523346062749624
AAPL,4,0.003606764366850257
AAPL,5,0.002805739175528288
AAPL,6,0.0024504265747964382
AAPL,7,0.0023983102291822433
AAPL,8,0.002383122919127345
AAPL,9,0.002209907863289118
AAPL,10,0.0020924087148159742
AAPL,11,0.002037611324340105
AAPL,12,0.002264127368107438
AAPL,13,0.001999617088586092
AAPL,14,0.0023838330525904894
AAPL,15,0.0018989588133990765
AAPL,16,0.0017923185368999839
AAPL,17,0.0021438284311443567
AAPL,18,0.0028120498172938824
AAPL,19,0.0032748898956924677
AAPL,20,0.002562049077823758
AAPL,21,0.003945033531636
AAPL,1,0.1585771143436432
AAPL,2,0.00775077473372221
AAPL,3,0.005030639469623566
AAPL,4,0.0034904656931757927
AAPL,5,0.00279789580963552
AAPL,6,0.002635942306369543
AAPL,7,0.0019694368820637465
AAPL,8,0.002618763828650117
AAPL,9,0.003865031059831381
AAPL,10,0.005660181865096092
AAPL,11,0.0056819855235517025
AAPL,12,0.007004157640039921
AAPL,1,0.04663801193237305
AAPL,2,0.0033815817441791296
AAPL,3,0.0011701103067025542
AAPL,4,0.0006165836239233613
AAPL,5,0.0006421824218705297
AAPL,6,0.0006307124276645482
AAPL,7,0.0009475165279582143
AAPL,8,0.001404992421157658
AAPL,9,0.0033324980176985264
AAPL,1,0.06145462021231651
AAPL,2,0.01632714457809925
AAPL,3,0.0020600969437509775
AAPL,4,0.0013066870160400867
AAPL,5,0.0016493572620674968
AAPL,6,0.00189623620826751
AAPL,7,0.000815538049209863
AAPL,8,0.0007690214551985264
AAPL,9,0.0007318572606891394
AAPL,10,0.0006378103862516582
AAPL,11,0.00048814713954925537
AAPL,12,0.0005185898626223207
AAPL,13,0.0005317282630130649
AAPL,14,0.0005056892987340689
AAPL,15,0.0005691333208233118
AAPL,16,0.000683716731145978
AAPL,1,0.07309211045503616
AAPL,2,0.004370484501123428
AAPL,3,0.001159918145276606
AAPL,4,0.0009486105409450829
AAPL,5,0.000804922659881413
AAPL,6,0.0007034206064417958
AAPL,7,0.0006902196328155696
AAPL,8,0.0006003941525705159
AAPL,9,0.0006578724132850766
AAPL,10,0.0005682801129296422
AAPL,11,0.000551635748706758
AAPL,12,0.0006192519795149565
AAPL,13,0.0006222146330401301
AAPL,14,0.0005478586535900831
AAPL,15,0.0004855823644902557
AAPL,16,0.0005220077000558376
AAPL,17,0.0005531153874471784
AAPL,18,0.0005990295903757215
AAPL,19,0.0006496126879937947
AAPL,20,0.0008292723796330392
AAPL,1,0.21870940923690796
AAPL,2,0.060165658593177795
AAPL,3,0.005973033141344786
AAPL,4,0.001958792796358466
AAPL,5,0.0007688923506066203
AAPL,6,0.0004843745264224708
AAPL,7,0.00038406081148423254
AAPL,8,0.00035476795164868236
AAPL,9,0.00031430093804374337
AAPL,10,0.00029836196335963905
AAPL,11,0.0002978946431539953
AAPL,12,0.00031677732476964593
AAPL,13,0.0003133171412628144
AAPL,14,0.0002992165682371706
AAPL,15,0.00031094494624994695
AAPL,16,0.0002758975315373391
AAPL,17,0.00028982566436752677
AAPL,18,0.0002687147061806172
AAPL,19,0.00027195722213946283
AAPL,20,0.0002696281881071627
AAPL,21,0.00026195909595116973
AAPL,22,0.0002533522783778608
AAPL,23,0.0004261275171302259
