time_saliency
0.19466478
0.09561788
0.07487934
0.07310823
0.06858853
0.06285473
0.06521128
0.065183744
0.06295351
0.064580046
0.06403816
0.06538986
0.06508576
0.068489455
0.070327796
0.073843926
0.06582571
0.072098106
0.08838054
0.08308797
0.08286697
0.08527627
0.08679692
0.08116619
0.08078843
0.09280231
0.093605734
0.08590016
0.08777201
0.08283606
0.09126309
0.10475816
0.08954896
0.0832684
0.082465805
0.081294894
0.09181041
0.09246689
0.07480529
0.08841166
0.08477727
0.08250183
0.08785764
0.08492432
0.09050817
0.087520875
0.0700142
0.08239924
0.07202665
0.075955085
0.07991292
0.07091879
0.08339927
0.07789674
0.069666326
0.07685782
0.051597007
0.05036311
0.050344218
0.027116368
