Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.10221588,0.054815173,0.024683053,0.15353428,0.041235574,0.030615207,0.0793667,0.1450602,0.09742427,0.28315488,0.070803866,0.13163504,0.047832146,0.038966782,0.22621293,0.13516518,0.2106099,0.11045451,0.049664207,0.14128788,0.026711674,V
