Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.021806395,0.03754736,0.07000133,0.17242315,0.04307343,0.26851076,0.11520563,0.040449187,0.05980112,0.069087125,0.09681777,0.053558964,0.025821457,0.099773735,0.084124215,0.14906067,0.11434911,0.019529935,0.043782894,0.03597147,0.066362865,ORCL
