Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.03346664,0.07667155,0.07054176,0.099845365,0.05119872,0.21331117,0.040669154,0.043282095,0.047576614,0.046312228,0.105875924,0.047641467,0.06043841,0.12212551,0.050013226,0.06821997,0.081786774,0.04866587,0.14255358,0.032868303,0.14677672,AVGO
