Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.030033985,0.060590398,0.08734981,0.07702581,0.12764642,0.049698435,0.032451216,0.13434908,0.047957398,0.0727915,0.043725647,0.031383432,0.047568686,0.051250637,0.038307406,0.1285973,0.07325994,0.06951988,0.037547078,0.05764315,0.07231057,XOM
