Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.19742282,0.10912346,0.08010777,0.107543595,0.39355543,0.0885348,0.07686334,0.20171724,0.0672316,0.24755353,0.20530349,0.18560974,0.083318256,0.11279375,0.3093603,0.09147312,0.08936594,0.094924904,0.16593096,0.16858438,0.10931233,JPM
