time_saliency
0.3336711
0.14379427
0.09704364
0.062495884
0.057746716
0.058850188
0.05319188
0.053487223
0.053309668
0.04991356
0.0511156
0.055171706
0.06044964
0.053253587
0.07425679
0.06679011
0.07213636
0.0670058
0.08724643
0.08452725
0.07643076
0.08167194
0.08285388
0.090571694
0.08207794
0.082109705
0.0930913
0.08375325
0.07447999
0.06799208
0.073133714
0.0623187
0.064882904
0.068317555
0.07087658
0.06308128
0.069939315
0.06856123
0.07177208
0.079953015
0.08362096
0.10215992
0.11672169
0.10796866
0.09827657
0.09208268
0.10065374
0.094975434
0.093081266
0.08117528
0.072763965
0.06816796
0.06588768
0.058743127
0.044859402
0.05320125
0.048336886
0.053053617
0.047885865
0.029746393
