time_saliency
0.1665167
0.08023141
0.055468686
0.049881175
0.04786555
0.056589633
0.051264837
0.05568693
0.05359199
0.051033463
0.051373646
0.05100119
0.05142091
0.050383575
0.05059861
0.050988987
0.049706798
0.04802241
0.046337027
0.05096485
0.05136105
0.052121174
0.053973835
0.05231146
0.04798889
0.045560427
0.051353257
0.04657578
0.047143076
0.04891778
0.04837866
0.048305597
0.0452404
0.050035555
0.050889667
0.04805105
0.050198693
0.052374415
0.04767991
0.04536975
0.049390838
0.046814952
0.041238744
0.043877363
0.045357507
0.04147289
0.040863488
0.04495229
0.03598625
0.034590617
0.039332103
0.040528826
0.03879412
0.043379214
0.041284908
0.03842377
0.032175273
0.026293108
0.017501902
0.015092097
