time_saliency
0.4267072
0.19099772
0.0759128
0.06620422
0.066875085
0.07514323
0.066441156
0.06781024
0.075502515
0.068483695
0.062771745
0.06417603
0.064997904
0.062508926
0.06101591
0.0647676
0.059532195
0.060848054
0.06077735
0.058831114
0.055863507
0.060302213
0.056962665
0.059869032
0.05997852
0.050113827
0.057000335
0.05702397
0.054622382
0.05590528
0.05803673
0.056927793
0.058051642
0.060841747
0.061469816
0.06291149
0.06392492
0.060404737
0.066165335
0.069846526
0.06268459
0.06842378
0.07287387
0.06607225
0.06601249
0.070149526
0.06568923
0.07178287
0.073482975
0.070206985
0.07845973
0.06609929
0.06826521
0.06822713
0.07128004
0.06576137
0.0798751
0.067329355
0.0507231
0.016440507
