Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.14241052,0.034927957,0.05920834,0.1584225,0.042344965,0.053149953,0.26369467,0.21990605,0.0688953,0.32232317,0.11880637,0.054662682,0.053233147,0.052440483,0.04699603,0.094909795,0.1541738,0.091735825,0.13275513,0.047025926,0.092923924,UNH
