time_saliency
0.11282331
0.07897993
0.07242576
0.05614165
0.047442406
0.04547428
0.042627834
0.03941112
0.03975461
0.03929927
0.03908196
0.038756076
0.038470946
0.03860073
0.038566884
0.0380472
0.03802662
0.039774384
0.03864657
0.03834025
0.037892338
0.0390931
0.03749115
0.037061803
0.038064685
0.03655433
0.036823977
0.036757607
0.039657786
0.03868433
0.041395426
0.04153841
0.043720793
0.045965765
0.05213612
0.052635584
0.053040285
0.05362446
0.053754427
0.052809935
0.047047175
0.045148335
0.050886977
0.053087812
0.053162247
0.051427774
0.046644486
0.050804906
0.045970604
0.04556546
0.046995193
0.042915184
0.044900198
0.044810265
0.042379364
0.04070821
0.036774643
0.03415531
0.02083624
0.009871282
