Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.07974937,0.054133363,0.079281025,0.13250546,0.04576306,0.03708446,0.072897576,0.06305406,0.05402615,0.017330788,0.07137925,0.1120668,0.12529162,0.113172576,0.08961029,0.03417631,0.03751712,0.058684472,0.045552675,0.08679898,0.09715288,LLY
