Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.15318264,0.8153562,0.41915873,0.19675921,0.31678903,0.07546757,0.21738577,0.45290804,0.33088556,0.075653,0.39470327,0.1791217,0.26090506,0.11371997,0.34461662,0.16696174,0.4562583,0.6397337,0.22000365,0.43189946,0.2493572,BAC
