time_saliency
0.29797864
0.16410208
0.14851302
0.1219968
0.107544854
0.11637031
0.0942031
0.112019666
0.11346576
0.10082301
0.108713694
0.12634285
0.10917416
0.11747335
0.12767263
0.12802058
0.12556931
0.132814
0.13246858
0.113601744
0.113185816
0.12070328
0.11680091
0.12205497
0.110135
0.11183856
0.10974659
0.11179055
0.10936419
0.106354676
0.10683446
0.10674035
0.108623855
0.099431865
0.09823138
0.09380761
0.092577554
0.102102
0.08769375
0.09223592
0.088512264
0.09154034
0.07987231
0.076205984
0.09660095
0.09304067
0.104047
0.11754762
0.11522187
0.13016231
0.12028672
0.10093008
0.09986964
0.1079498
0.09721509
0.11090137
0.08615266
0.0796152
0.047096293
0.023671912
