Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.034701172,0.03563746,0.04081034,0.07967038,0.033271704,0.036470916,0.021490835,0.039174363,0.036914296,0.049820498,0.057885863,0.079349086,0.026061658,0.03683244,0.13431543,0.037573352,0.05861284,0.056304444,0.03811668,0.059733342,0.06628666,COST
