Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.029205268,0.06359217,0.063279,0.024614489,0.021180196,0.15407284,0.106307775,0.04765526,0.11727977,0.03219886,0.018649334,0.03801142,0.031565823,0.12812531,0.09481155,0.21147321,0.054430794,0.030212928,0.092761256,0.021632386,0.06673162,GOOG
