Close,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ATR_14,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Volume_Lag_1,Volume_Lag_3,Daily_Return,Volatility_20,High_Low_Range,Open_Close_Range,MACD_Hist_Slope,ticker
0.10903623,0.03551433,0.1762114,0.056240074,0.13898315,0.04559272,0.09996547,0.03429609,0.03656106,0.036324907,0.04856902,0.04523961,0.14227349,0.050753523,0.06329698,0.03840349,0.22374876,0.14164414,0.08283066,0.09156828,0.13530916,NVDA
