time_saliency
0.2285239
0.113734916
0.058234118
0.04556611
0.043357477
0.057622332
0.056560647
0.044282887
0.04307558
0.046562135
0.051309783
0.050815742
0.05036009
0.051286045
0.052324153
0.052068666
0.052454613
0.053841658
0.05617881
0.058754187
0.056414843
0.056335438
0.052261915
0.05506763
0.05746871
0.057223264
0.050502986
0.04690692
0.049871065
0.04481172
0.039621018
0.0400398
0.044898044
0.041695327
0.04345338
0.043694388
0.042114694
0.042496394
0.044498604
0.040956907
0.038795426
0.039553564
0.040913448
0.042666424
0.04302253
0.051718604
0.04316435
0.04882086
0.048713673
0.043148912
0.047908805
0.045327067
0.045598
0.04436195
0.04686481
0.03662323
0.033389322
0.032057267
0.020960266
0.014955481
