ticker,epoch,loss
AAPL,1,0.013050424866378307
AAPL,2,0.0037110287230461836
AAPL,3,0.0007875823066569865
AAPL,4,0.00036641283077187836
AAPL,5,0.00027086082263849676
AAPL,6,0.00019868230447173119
AAPL,7,0.00017945002764463425
AAPL,8,0.00017897809448186308
AAPL,9,0.0002810780133586377
AAPL,10,0.00023858142958488315
AAPL,11,0.00016734105884097517
AAPL,12,0.0001632466010050848
AAPL,13,0.00015819011605344713
AAPL,14,0.00017819278582464904
AAPL,15,0.00015280845400411636
AAPL,16,0.00014737492892891169
AAPL,17,0.0001530860608909279
AAPL,18,0.00023462613171432167
AAPL,19,0.0005463131237775087
AAPL,20,0.0006670180009678006
AAPL,21,0.00019276258535683155
AAPL,1,0.026044132187962532
AAPL,2,0.0058101993054151535
AAPL,3,0.000675112649332732
AAPL,4,0.00028428100631572306
AAPL,5,0.0002535200910642743
AAPL,6,0.00024623260833323
AAPL,7,0.00021495191322173923
AAPL,8,0.0002222512266598642
AAPL,9,0.00021151723922230303
AAPL,10,0.00018503818137105554
AAPL,11,0.000170744358911179
AAPL,12,0.00015789055032655597
AAPL,13,0.00016188783047255129
AAPL,14,0.00017667746578808874
AAPL,15,0.00017587457841727883
AAPL,16,0.00013557274360209703
AAPL,17,0.000141040378366597
AAPL,18,0.0001448885741410777
AAPL,19,0.00013408265658654273
AAPL,20,0.00014768856635782868
AAPL,21,0.00011620095756370574
AAPL,22,0.0001234609226230532
AAPL,23,0.0001831886766012758
AAPL,24,0.0001684371381998062
AAPL,25,0.0001964668044820428
AAPL,26,9.687410056358203e-05
AAPL,27,0.00010663559805834666
AAPL,28,0.00011029314191546291
AAPL,29,9.983253403333947e-05
AAPL,30,9.468646021559834e-05
AAPL,31,9.302017861045897e-05
AAPL,32,8.807350968709216e-05
AAPL,33,0.00019325788889545947
AAPL,34,0.00040642262320034206
AAPL,35,0.0003206789551768452
AAPL,36,0.00011608341446844861
AAPL,37,0.0001436916209058836
AAPL,1,0.07533003389835358
AAPL,2,0.0038266179617494345
AAPL,3,0.00026024921680800617
AAPL,4,0.0001387938973493874
AAPL,5,0.00015057795098982751
AAPL,6,0.00011035313218599185
AAPL,7,0.00011163818271597847
AAPL,8,0.00013657539966516197
AAPL,9,0.0002218250883743167
AAPL,10,0.0003303451230749488
AAPL,11,0.0006154508446343243
AAPL,1,0.053368255496025085
AAPL,2,0.004188791383057833
AAPL,3,0.0024172673001885414
AAPL,4,0.0018590765539556742
AAPL,5,0.002228363649919629
AAPL,6,0.001916901208460331
AAPL,7,0.002868343610316515
AAPL,8,0.004028073977679014
AAPL,9,0.0025682118721306324
AAPL,1,0.3560207486152649
AAPL,2,0.020790744572877884
AAPL,3,0.004616636782884598
AAPL,4,0.0012750281020998955
AAPL,5,0.0013546039117500186
AAPL,6,0.0006222830852493644
AAPL,7,0.0005078472895547748
AAPL,8,0.0004080703656654805
AAPL,9,0.0002195454144384712
AAPL,10,0.00014998603728599846
AAPL,11,0.00013270543422549963
AAPL,12,0.00013255633530206978
AAPL,13,0.000121616518299561
AAPL,14,0.00014066808216739446
AAPL,15,0.00014556229871232063
AAPL,16,0.0001360261521767825
AAPL,17,0.00015336586511693895
AAPL,18,0.000175322376890108
AAPL,1,0.1839110553264618
AAPL,2,0.010090180672705173
AAPL,3,0.00242058327421546
AAPL,4,0.0020670590456575155
AAPL,5,0.0014343778602778912
AAPL,6,0.0009237441699951887
AAPL,7,0.0009619452757760882
AAPL,8,0.0006504086195491254
AAPL,9,0.000693713896907866
AAPL,10,0.0008716575684957206
AAPL,11,0.0007792941760271788
AAPL,12,0.0005468978197313845
AAPL,13,0.0007456715102307498
AAPL,14,0.0006899018189869821
AAPL,15,0.0014055251376703382
AAPL,16,0.003400349523872137
AAPL,17,0.0009317750809714198
AAPL,1,0.1723894625902176
AAPL,2,0.000913275929633528
AAPL,3,0.001352059654891491
AAPL,4,0.0006728859152644873
AAPL,5,0.0004998070071451366
AAPL,6,0.0005805423716083169
AAPL,7,0.00047664696467109025
AAPL,8,0.001502671162597835
AAPL,9,0.0008151732035912573
AAPL,10,0.0008403587271459401
AAPL,11,0.0007744196918793023
AAPL,12,0.0010931071592494845
AAPL,1,0.01986265368759632
AAPL,2,0.004300073254853487
AAPL,3,0.002220842521637678
AAPL,4,0.001489608664996922
AAPL,5,0.0005826652050018311
AAPL,6,0.00037608720595017076
AAPL,7,0.0003711095778271556
AAPL,8,0.00025903742061927915
AAPL,9,0.00026101298863068223
AAPL,10,0.0003122118941973895
AAPL,11,0.00034639902878552675
AAPL,12,0.0008237211150117218
AAPL,13,0.0017276207217946649
AAPL,1,0.1984279900789261
AAPL,2,0.04373915120959282
AAPL,3,0.010840807110071182
AAPL,4,0.0033847305458039045
AAPL,5,0.0025512254796922207
AAPL,6,0.0023761901538819075
AAPL,7,0.002710711443796754
AAPL,8,0.0030606361106038094
AAPL,9,0.0043361736461520195
AAPL,10,0.0028796412516385317
AAPL,11,0.0019535208120942116
AAPL,12,0.001963501563295722
AAPL,13,0.003881201148033142
AAPL,14,0.00560118118301034
AAPL,15,0.0033142671454697847
